semel_yevuan,shem_yevuan,sug_degem,tozeret_cd,tozeret_nm,degem_cd,degem_nm,shnat_yitzur,mehir,kinuy_mishari
102,דוד לובינסקי,P,739,פיג'ו צרפת,115,LPHNYW/C1B000,2018,129900,308
102,דוד לובינסקי,P,739,פיג'ו צרפת,115,LPHNYW/C1B000,2017,129900,308
102,דוד לובינסקי,P,739,פיג'ו צרפת,118,M45GZW/C1F000,2017,174900,3008
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,847,253.946,2018,371900,GLC 250 4MATIC
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,848,172.466,2017,600000,SLC43
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,848,172.466,2018,602000,SLC43
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,848,172.466,2019,602000,SLC43
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,854,205.387,2017,1030000,AMG C63 S
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,865,205.04,2018,299000,C180
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,865,205.04,2017,299000,C180
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,876,253.346,2017,450000,GLC 250 4MATIC
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,876,253.346,2018,450000,GLC 250 4MATIC
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,878,253.346,2018,450000,GLC 250 4MATIC
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,878,253.346,2017,450000,GLC 250 4MATIC
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,893,253.954,2017,388000,GLC 350 E
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,893,253.954,2018,388000,GLC 350 E
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,899,253.905,2018,369900,GLC220D 4MATIC
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,916,205.087,2018,795000,AMG C63 S
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,917,217.482,2018,1525000,S500
161,כלמוביל מרצדס,P,593,מרצדס בנץ גרמנ,925,213.013,2018,445000,E200D
161,כלמוביל מרצדס,M,870,מרצדס-בנץ צרפת,3,415.605,2017,175000,CITAN
161,כלמוביל מרצדס,M,870,מרצדס-בנץ צרפת,3,415.605,2016,175000,CITAN
534,טל טויטו,P,961,"שברולט ארה""ב",198,Y62D4,2021,650000,CORVETTE STING
534,טל טויטו,P,961,"שברולט ארה""ב",198,Y62D4,2020,650000,CORVETTE STING
107,מאיר - חברה למכוניות ומשאיות,P,388,וולבו בלגיה,76,DZ90,2016,359900,XC60 T6
107,מאיר - חברה למכוניות ומשאיות,P,388,וולבו בלגיה,105,MV40,2017,225000,V40 T5
107,מאיר - חברה למכוניות ומשאיות,P,388,וולבו בלגיה,105,MV40,2016,225000,V40 T5
107,מאיר - חברה למכוניות ומשאיות,P,388,וולבו בלגיה,108,FS40,2017,255900,S60 T5
107,מאיר - חברה למכוניות ומשאיות,P,388,וולבו בלגיה,108,FS40,2016,255900,S60 T5
107,מאיר - חברה למכוניות ומשאיות,P,388,וולבו בלגיה,136,MZ41,2016,194900,V40CC T4
107,מאיר - חברה למכוניות ומשאיות,P,388,וולבו בלגיה,136,MZ41,2017,197900,V40CC T4
107,מאיר - חברה למכוניות ומשאיות,P,388,וולבו בלגיה,143,FSA0,2016,419900,S60 T6
107,מאיר - חברה למכוניות ומשאיות,P,388,וולבו בלגיה,147,DZ40,2016,334900,XC60 T5
107,מאיר - חברה למכוניות ומשאיות,P,388,וולבו בלגיה,147,DZ40,2017,337900,XC60 T5
107,מאיר - חברה למכוניות ומשאיות,P,388,וולבו בלגיה,153,MZ41,2016,204900,V40CC T4
107,מאיר - חברה למכוניות ומשאיות,P,388,וולבו בלגיה,153,MZ41,2017,207900,V40CC T4
107,מאיר - חברה למכוניות ומשאיות,P,388,וולבו בלגיה,159,DZA5,2017,342900,XC60 T5
107,מאיר - חברה למכוניות ומשאיות,P,388,וולבו בלגיה,166,DZA5,2017,312900,XC60 D4
107,מאיר - חברה למכוניות ומשאיות,P,388,וולבו בלגיה,169,MV29,2017,159900,V40 T3
391,שי זגה,P,728,"פורד ארה""ב",161,P8U,2018,249000,MUSTANG CONV HM
391,שי זגה,P,728,"פורד ארה""ב",161,P8U,2019,299000,MUSTANG CONV HM
511,טאוב ג'קי יעקב,P,728,"פורד ארה""ב",205,P8U,2021,299000,MUSTANG
107,מאיר - חברה למכוניות ומשאיות,P,346,הונדה בריטניה,62,RE58,2017,250000,CR-V
107,מאיר - חברה למכוניות ומשאיות,P,346,הונדה בריטניה,62,RE58,2018,250000,CR-V
107,מאיר - חברה למכוניות ומשאיות,P,346,הונדה בריטניה,72,FK87,2019,264900,CIVIC 5D
107,מאיר - חברה למכוניות ומשאיות,P,346,הונדה בריטניה,72,FK87,2018,264900,CIVIC 5D
107,מאיר - חברה למכוניות ומשאיות,P,346,הונדה בריטניה,89,FK67,2020,121900,CIVIC 5D
107,מאיר - חברה למכוניות ומשאיות,P,346,הונדה בריטניה,93,FK77,2020,134900,CIVIC 5D
107,מאיר - חברה למכוניות ומשאיות,P,346,הונדה בריטניה,95,FK87,2020,264900,CIVIC 5D
107,מאיר - חברה למכוניות ומשאיות,P,346,הונדה בריטניה,98,FK68,2021,134900,CIVIC 5D
107,מאיר - חברה למכוניות ומשאיות,P,346,הונדה בריטניה,98,FK68,2020,131900,CIVIC 5D
290,"בוואריאן מוטורס קלאב בע""מ",P,735,פורשה גרמניה,971,971,2018,769000,PANAMERA4E-HYBR
290,"בוואריאן מוטורס קלאב בע""מ",P,735,פורשה גרמניה,971,971,2017,769000,PANAMERA4E-HYBR
416,נחום פנחס,P,941,רובר אנגליה,435,GA2BY,2019,850000,R ROVER PLUG IN
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,86,447.705,2020,411840,VITO
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,86,447.705,2021,411840,VITO
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,86,447.705,2019,411840,VITO
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,91,447.815,2016,520650,V CLASS
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,91,447.815,2018,520650,V CLASS
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,91,447.815,2017,520650,V CLASS
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,91,447.815,2019,520650,V CLASS
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,106,447.705,2020,411840,VITO
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,106,447.705,2019,411840,VITO
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,27,447.703,2017,288990,VITO
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,27,447.703,2016,291460,VITO
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,54,447.815,2017,520650,BLUETEC
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,54,447.815,2016,520650,BLUETEC
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,57,447.815,2017,520650,V250 BLUETEC
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,57,447.815,2016,520650,V250 BLUETEC
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,59,447.703,2018,278460,VITO
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,59,447.703,2019,278460,VITO
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,59,447.703,2017,278460,VITO
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,64,447.705,2017,351000,VITO
161,כלמוביל מרצדס,M,806,מרצדס בנץ ספרד,64,447.705,2018,351000,VITO
391,שי זגה,P,1044,פורשה סלובקיה,28,9YA,2020,590000,CAYENNE EHYBRI
391,שי זגה,P,1044,פורשה סלובקיה,28,9YA,2019,680000,CAYENNE EHYBRI
161,כלמוביל מרצדס,P,1130,מרצדס בנץ מקסי,3,177.187,2020,311900,A200
161,כלמוביל מרצדס,P,1130,מרצדס בנץ מקסי,3,177.187,2019,311900,A200
161,כלמוביל מרצדס,P,1130,מרצדס בנץ מקסי,8,247.647,2021,435900,GLB250 4MATIC
161,כלמוביל מרצדס,P,1130,מרצדס בנץ מקסי,8,247.647,2020,435900,GLB250 4MATIC
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,105,UZ25,2018,359900,XC60 T5
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,119,UZ68,2018,369900,XC60 D5
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,119,UZ68,2019,369900,XC60 D5
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,124,LFBM,2019,570000,XC90 T8
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,126,LC68,2019,494900,XC90 D5
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,137,UZK2,2019,374900,XC60 D5
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,142,UZ25,2019,359900,XC60 T5
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,152,UZBM,2020,378900,XC60 T8
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,165,LFK2,2020,559900,XC90 B5D
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,165,LFK2,2021,559900,XC90 B5D
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,168,ZZL1,2021,274900,V60CC B5
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,168,ZZL1,2020,269900,V60CC B5
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,190,UZL1,2021,338900,XC60 B5 AWD
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,190,UZL1,2020,333900,XC60 B5 AWD
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,34,AS40,2016,339900,S80 T5
107,מאיר - חברה למכוניות ומשאיות,P,361,וולבו שוודיה,53,LCA4,2016,494900,XC90 D5
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,205,991,2017,1763000,911 GT3 RS
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,205,991,2016,1763000,911 GT3 RS
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,218,991.2,2016,1754000,911 TURBO S
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,218,991.2,2017,1754000,911 TURBO S
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,234,95B,2018,509000,MACAN
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,234,95B,2017,485000,MACAN
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,235,95B,2018,699000,MACAN GTS
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,235,95B,2017,698000,MACAN GTS
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,276,991.2,2017,876000,911 CARRERA
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,276,991.2,2018,869000,911 CARRERA
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,831,95B,2016,611000,MACAN S
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,921,981,2016,760000,BOXTER SPIDER
335,חכם יעקב בועז - ח.י השקעות,P,593,מרצדס בנץ גרמנ,2206,205.478,2021,390000,C200 4MATIC
482,"בלו סקאי ליסינג תפעולי בע""מ",P,593,מרצדס בנץ גרמנ,2219,205.476,2021,360000,C180
461,"ארביב שלום סוכנויות בע""מ",P,593,מרצדס בנץ גרמנ,2244,213.053,2021,390000,E300 E
324,"אוטו המוביל פ.מ. 8002 בע""מ",P,593,מרצדס בנץ גרמנ,2245,253.353,2021,315000,GLC300 E 4MATIC
292,"אדר סאם מוטורס בע""מ",P,722,"ב מ וו ארה""ב",281,KT0C,2018,550000,X5 XDRIVE 40E
292,"אדר סאם מוטורס בע""מ",P,722,"ב מ וו ארה""ב",281,KT0C,2017,550000,X5 XDRIVE 40E
108,"יוניברסל מוטורס ישראל בע""מ",M,961,"שברולט ארה""ב",34,EV8KW,2018,304990,TRAVERSE
108,"יוניברסל מוטורס ישראל בע""מ",M,961,"שברולט ארה""ב",4,EV9KW,2019,279990,TRAVERSE
108,"יוניברסל מוטורס ישראל בע""מ",M,961,"שברולט ארה""ב",41,EV9KW,2020,329990,TRAVERSE
108,"יוניברסל מוטורס ישראל בע""מ",M,961,"שברולט ארה""ב",41,EV9KW,2019,329990,TRAVERSE
108,"יוניברסל מוטורס ישראל בע""מ",M,961,"שברולט ארה""ב",41,EV9KW,2021,329990,TRAVERSE
108,"יוניברסל מוטורס ישראל בע""מ",M,961,"שברולט ארה""ב",41,EV9KW,2018,329990,TRAVERSE
108,"יוניברסל מוטורס ישראל בע""מ",P,961,"שברולט ארה""ב",125,Z95ST,2018,169990,MALIBU
108,"יוניברסל מוטורס ישראל בע""מ",P,961,"שברולט ארה""ב",125,Z95ST,2019,169990,MALIBU
108,"יוניברסל מוטורס ישראל בע""מ",P,961,"שברולט ארה""ב",128,Z95ST,2018,189990,MALIBU
108,"יוניברסל מוטורס ישראל בע""מ",P,961,"שברולט ארה""ב",139,EV9KW,2020,279990,TRAVERSE
108,"יוניברסל מוטורס ישראל בע""מ",P,961,"שברולט ארה""ב",139,EV9KW,2019,279990,TRAVERSE
108,"יוניברסל מוטורס ישראל בע""מ",P,961,"שברולט ארה""ב",139,EV9KW,2021,279990,TRAVERSE
108,"יוניברסל מוטורס ישראל בע""מ",P,961,"שברולט ארה""ב",144,Z95ST,2019,171990,MALIBU
108,"יוניברסל מוטורס ישראל בע""מ",P,961,"שברולט ארה""ב",144,Z95ST,2020,174990,MALIBU
108,"יוניברסל מוטורס ישראל בע""מ",P,961,"שברולט ארה""ב",145,Z95ST,2019,171990,MALIBU
108,"יוניברסל מוטורס ישראל בע""מ",P,961,"שברולט ארה""ב",145,Z95ST,2020,174990,MALIBU
108,"יוניברסל מוטורס ישראל בע""מ",P,961,"שברולט ארה""ב",247,ER8KW,2021,249990,TRAVERSE
718,"קליל פרמיום בע""מ",P,961,"שברולט ארה""ב",314,FB1RS,2021,290000,CAMARO
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,274,982,2018,520000,718 CAYMAN
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,275,982,2018,610000,718 BOXSTER
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,275,982,2017,485500,718 BOXSTER
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,283,9YA,2018,729000,CAYENNE
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,851,92A,2016,676000,CAYENNE
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,881,991,2016,1350000,911 GT3
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,891,970,2016,735000,PANAMERA
307,עובייד זועבי טארק - זועבי טארק,P,941,רובר אנגליה,536,WA2BY,2019,640000,R ROVER SPORT
307,עובייד זועבי טארק - זועבי טארק,P,941,רובר אנגליה,536,WA2BY,2020,640000,R ROVER SPORT
108,"יוניברסל מוטורס ישראל בע""מ",P,751,שברולט ד.קוריא,210,JD7E8,2016,129900,TRAX
110,"צ'מפיון מוטורס בע""מ",P,551,אאודי בלגיה,86,8XFAJG,2018,178900,A1 SPORTBACK
110,"צ'מפיון מוטורס בע""מ",P,551,אאודי בלגיה,87,8XKASG,2018,140600,A1
110,"צ'מפיון מוטורס בע""מ",P,551,אאודי בלגיה,92,GENBAE,2019,402600,ETRON 55 ADVANC
110,"צ'מפיון מוטורס בע""מ",P,551,אאודי בלגיה,92,GENBAE,2020,533900,ETRON 55 ADVANC
134,קבוצת עמק איילון,P,593,מרצדס בנץ גרמנ,636,253.954,2017,381000,GLC 350 E
134,קבוצת עמק איילון,P,593,מרצדס בנץ גרמנ,637,156.943,2018,293000,GLA 200
134,קבוצת עמק איילון,P,593,מרצדס בנץ גרמנ,637,156.943,2017,293000,GLA 200
134,קבוצת עמק איילון,P,593,מרצדס בנץ גרמנ,705,166.063,2017,630000,GLE 500 E
362,"א.א. איסוף ומיחזור בע""מ",P,722,"ב מ וו ארה""ב",380,CY0C,2020,870000,X6
362,"א.א. איסוף ומיחזור בע""מ",P,722,"ב מ וו ארה""ב",380,CY0C,2021,870000,X6
134,קבוצת עמק איילון,P,728,"פורד ארה""ב",53,P8T,2017,315000,MUSTANG
134,קבוצת עמק איילון,P,728,"פורד ארה""ב",53,P8T,2016,315000,MUSTANG
134,קבוצת עמק איילון,P,728,"פורד ארה""ב",77,P8T,2017,370000,MUSTANG
134,קבוצת עמק איילון,P,728,"פורד ארה""ב",78,K8G,2017,420000,EXPLORER
362,"א.א. איסוף ומיחזור בע""מ",P,941,רובר אנגליה,425,GA2BY,2020,800000,R ROVER P400
362,"א.א. איסוף ומיחזור בע""מ",P,941,רובר אנגליה,425,GA2BY,2019,720000,R ROVER P400
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,444,5E34PD,2016,159890,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,454,5E33FD,2016,132580,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,475,NH14GD,2017,109990,SPACEBACK
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,475,NH14GD,2016,109990,SPACEBACK
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,484,3V34PD,2018,214990,NEW SUPERB
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,484,3V34PD,2017,214980,NEW SUPERB
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,484,3V34PD,2016,211990,NEW SUPERB
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,485,3V34SC,2016,216990,NEW SUPERB
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,485,3V34SC,2018,219990,NEW SUPERB
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,485,3V34SC,2017,219990,NEW SUPERB
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,495,5L7CJX,2016,169990,YETI
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,498,NH34GD,2016,113500,RAPID
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,503,5E338C,2016,188500,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,503,5E338C,2017,188500,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,505,5E54MD,2016,149500,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,517,5E33FD,2016,131990,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,518,5E34FD,2016,137500,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,522,5E53FD,2016,136500,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,533,5E53FD,2016,137090,OCTAVIA  S
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,535,5E53MD,2016,142990,OCTAVIA  S
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,542,5J-NJ33LD,2017,101370,FABIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,542,5J-NJ33LD,2016,101370,FABIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,543,5L7BF5,2016,127990,NEW YETI
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,545,5E33FD,2016,134960,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,547,5E54MD,2016,156900,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,1103,3V348D,2018,2291123,SUPERB
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,1108,NS749Z,2020,254490,KODIAQ
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,1108,NS749Z,2021,254490,KODIAQ
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,1116,NJ33MD,2021,98990,FABIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,1116,NJ33MD,2020,98990,FABIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,1126,NJ33M4,2020,84990,FABIA
196,"קרסו מוטור בע""מ",P,928,רנו צרפת,106,RFA00,2019,184990,GRAND SCENIC
196,"קרסו מוטור בע""מ",P,928,רנו צרפת,106,RFA00,2020,184990,GRAND SCENIC
